id:long,start-node:long,end-node:long,length:double,maximum-speed:int,lanes:int,road-type:string,name:string,surface:string,lit:string
8263,239630830,239630855,188.79682546159745,30,1,residential,Johann-Neudörffer-Straße,,
8264,239630855,239630801,117.10233551583065,50,1,residential,Louis-Leitz-Straße,,
8265,239630855,287053001,220.72525895145813,30,1,residential,Friedrich-Soennecken-Straße,,
8266,239630855,239630830,188.7968254615975,30,1,residential,Johann-Neudörffer-Straße,,
8267,239630859,239630808,188.78178357312038,50,1,unclassified,Ludwig-Sütterlin-Straße,,
8268,239630861,239630804,170.87874047753184,50,1,unclassified,Kaspar-Faber-Straße,,
8269,239630888,239630905,328.2815104023256,30,2,secondary,Osterholzer Landstraße,,
8270,239630888,252634023,188.5759137874055,30,1,residential,Ellener Dorfstraße,,
8271,239630888,252633742,347.85663660714516,30,1,residential,Am Hallacker,,
8272,239630888,30909985,151.23847504387308,50,2,secondary,Osterholzer Landstraße,,
8273,239630905,252633794,47.3199801799981,30,1,residential,Poggenburg,,
8274,239630905,239630888,328.2815104023256,30,2,secondary,Osterholzer Landstraße,,
8275,239630905,207330010,331.79436428053805,30,2,secondary,Osterholzer Landstraße,,
8276,239631106,239631114,344.07367297985195,50,1,unclassified,Stackkamp,,
8277,239631106,250383069,226.47547010683894,30,2,secondary,Arberger Heerstraße,,
8278,239631106,169341703,186.0858065900431,30,2,secondary,Hemelinger Heerstraße,,
8279,239631114,239631106,344.07367297985195,50,1,unclassified,Stackkamp,,
8280,239631163,250383082,124.21000532112112,50,1,secondary,Arberger Heerstraße,,
8281,239631163,2151211850,54.15823730461416,50,1,tertiary,Nauheimer Straße,,
8282,239631163,250383061,139.56508550507442,50,2,secondary,Arberger Heerstraße,,
8283,239631165,250383053,33.28168081943087,50,1,tertiary,Nauheimer Straße,,
8284,239631165,250383052,9.994183553740077,50,1,tertiary,Nauheimer Straße,,
8285,239631165,250383056,32.45474308117812,30,1,residential,Sollingstraße,,
8286,239631165,250383085,140.9087341795446,30,1,residential,Colshornstraße,,
8287,239631171,250383053,32.52859283532613,50,1,tertiary,Nauheimer Straße,,
8288,239631171,250383249,218.23387172042857,30,1,residential,Harmstraße,,
8289,239631171,250383250,169.97363718791973,50,1,tertiary,Nauheimer Straße,,
8290,241757471,25838992,53.156025327482496,50,1,unclassified,Buchtstraße,,
8291,241757471,26048943,62.2057206269304,50,2,unclassified,Ostertorstraße,,
8292,242160822,777285514,20.906095592013,50,2,residential,Beneckendorffallee,,
8293,242160822,171212038,227.58052614395064,50,2,residential,Beneckendorffallee,,
8294,242160837,26280756,254.43831111521914,30,1,residential,Schirwindter Straße,,
8295,242160837,310260121,124.69689328846374,30,1,residential,Ostpreußische Straße,,
8296,242160837,26280952,385.65940610942243,30,1,residential,Konrad-Adenauer-Allee,,
8297,242160871,26280756,91.1646211461778,30,1,residential,Ortelsburger Straße,,
8298,242160871,29584762,143.34029926214617,30,2,secondary,Kirchbachstraße,,
8299,242160871,26280754,51.89251445313634,30,2,secondary,Kirchbachstraße,,
8300,242160875,242160878,94.49417888916695,32,1,residential,Kirchbachstraße,,
8301,242160875,26280772,209.33311983084926,50,2,secondary,Kirchbachstraße,,
8302,242160878,242160875,94.49417888916693,32,1,residential,Kirchbachstraße,,
8303,242160887,1375668643,59.9595434671952,30,1,residential,Dietrich-Schäfer-Straße,,
8304,242160887,26280908,78.69860399966035,50,1,secondary,Kirchbachstraße,,
8305,242160893,21638899,209.30249342067157,30,1,residential,Carl-Schurz-Straße,,
8306,242160893,1985692594,67.06839977889987,30,1,residential,Carl-Schurz-Straße,,
8307,242160893,242160895,92.67480684046002,30,1,residential,Carl-Schurz-Straße,,
8308,242160895,242160893,92.67480684046002,30,1,residential,Carl-Schurz-Straße,,
8309,242160899,178553245,278.3946284603637,30,1,residential,Lüderitzstraße,,
8310,242160899,60601215,217.7308423535359,50,2,secondary,Schwachhauser Ring,,
8311,242160899,21261601,81.95738003755068,50,2,secondary,Schwachhauser Ring,,
8312,242160901,178553245,83.44481105313227,30,1,residential,Emmastraße,,
8313,242160901,21261611,145.34776548999,30,1,residential,Emmastraße,,
8314,242160901,242160902,104.71310033921358,30,1,residential,Vogelsangstraße,,
8315,242160902,242160901,104.7131003392136,30,1,residential,Vogelsangstraße,,
8316,242160903,2111683966,9.6510509022509,50,1,residential,Helene-Neesen-Straße,,
8317,242160903,242160904,55.890963519217166,50,1,residential,Helene-Neesen-Straße,,
8318,242160903,25873789,108.3392172171562,50,1,residential,Helene-Neesen-Straße,,
8319,242160904,242160903,55.890963519217166,50,1,residential,Helene-Neesen-Straße,,
8320,242160908,178553242,89.89502620853952,30,1,residential,Auguste-Kirchhoff-Straße,,
8321,242160908,242160908,61.64820557269641,30,1,residential,Auguste-Kirchhoff-Straße,,
8322,242160931,25264884,144.8435096367723,30,1,residential,Senator-Caesar-Straße,,
8323,242160931,25264886,81.10785135582285,30,1,residential,Senator-Caesar-Straße,,
8324,242160931,2428714797,58.585870383553726,30,1,residential,Senator-Caesar-Straße,,
8325,242160944,242160944,64.99990528311234,30,1,residential,Kulenkampffallee,,
8326,242160944,25724885,36.52430193586551,30,1,residential,Kulenkampffallee,,
8327,242160949,242160949,67.98869434314253,30,1,residential,Kulenkampffallee,,
8328,242160949,25724884,35.16884509865653,30,1,residential,Kulenkampffallee,,
8329,242160954,242160954,60.23731984303742,30,1,residential,Kulenkampffallee,,
8330,242160954,242160968,38.75410431078063,30,1,residential,Kulenkampffallee,,
8331,242160967,437607168,44.753225041526704,50,1,residential,Meinertzhagenstraße,,
8332,242160967,25873688,24.019702812374284,50,1,unclassified,Kulenkampffallee,,
8333,242160967,25873942,99.73204081948275,50,1,unclassified,Kulenkampffallee,,
8334,242160968,242160954,38.75410431078063,30,1,residential,Kulenkampffallee,,
8335,242160968,25724884,127.87779936245836,30,1,unclassified,Kulenkampffallee,,
8336,242160968,256241732,96.37635398216227,30,1,unclassified,Kulenkampffallee,,
8337,242273842,932052179,19.001711727881965,50,2,secondary,Allensteiner Straße,,
8338,242273842,26280774,109.70124014500757,30,2,secondary,Kirchbachstraße,,
8339,243425816,238065436,110.25305908358794,30,1,unclassified,Am Wasserturm,,
8340,243497559,243497563,147.43811871552973,50,2,unclassified,Auf der Hohwisch,,
8341,243497559,371160095,59.861087330622325,50,3,unclassified,Auf der Hohwisch,,
8342,243497563,243497564,68.57771025704072,50,2,unclassified,Auf der Hohwisch,,
8343,243497563,243497559,147.4381187155297,50,2,unclassified,Auf der Hohwisch,,
8344,243497563,30324464,41.61273614564039,30,1,residential,Bodenwerderstraße,,
8345,243497564,30360328,146.77956133025816,50,2,unclassified,Auf der Hohwisch,,
8346,243497564,243497563,68.57771025704072,50,2,unclassified,Auf der Hohwisch,,
8347,243974382,243974386,11.26554674596051,50,1,secondary,Arthur-Fitger-Straße,,
8348,243974382,286608807,69.56733670696171,50,3,secondary,Grüne Straße,,
8349,243974382,281467323,349.67934516028515,50,2,secondary,Friedrich-Ebert-Allee,,
8350,243974386,243974382,11.26554674596051,50,1,secondary,Arthur-Fitger-Straße,,
8351,243974386,25637604,164.59806971144332,50,2,secondary,Friedrich-Ebert-Allee,,
8352,243974386,243974397,74.50484030266318,50,3,secondary,Arthur-Fitger-Straße,,
8353,243974397,31329353,164.1481658394089,50,3,secondary,Arthur-Fitger-Straße,,
8354,243974397,243974386,74.50484030266318,50,3,secondary,Arthur-Fitger-Straße,,
8355,243974397,281464287,111.76011541097598,30,1,residential,Cramerstraße,,
8356,243974397,283322949,150.46314549333601,50,2,unclassified,Cramerstraße,,
8357,244040177,244040183,276.43011891822795,30,1,residential,Bartensteiner Straße,,
8358,244040183,244040245,116.35902093052427,30,1,residential,Barbarossastraße,,
8359,244040183,1989820653,112.9162773821352,30,1,residential,Barbarossastraße,,
8360,244040183,244040177,276.43011891822795,30,1,residential,Bartensteiner Straße,,
8361,244040228,25678393,265.10387403956673,50,2,primary,Kurfürstenallee,,
8362,244040228,244040245,170.1984784414563,30,1,residential,Barbarossastraße,,
8363,244040245,244040267,101.85849088945567,30,1,residential,Sangerhauser Straße,,
8364,244040245,244040228,170.19847844145627,30,1,residential,Barbarossastraße,,
8365,244040245,244040183,116.35902093052428,30,1,residential,Barbarossastraße,,
8366,244040267,244040245,101.85849088945567,30,1,residential,Sangerhauser Straße,,
8367,244040267,244040268,214.63831437532423,30,1,residential,Sangerhauser Straße,,
8368,244040267,264739705,152.98644666570493,30,1,residential,Goldene Aue,,
8369,244040268,244040267,214.63831437532423,30,1,residential,Sangerhauser Straße,,
8370,244040318,264739705,113.93585738417853,30,1,residential,Kyffhäuserstraße,,
8371,244040630,264739705,170.19051541980636,30,1,residential,Frankenhauser Straße,,
8372,247491471,4782314179,49.228412921603436,50,2,tertiary,Unter den Linden,,
8373,247491471,247491472,95.20621681218726,50,2,tertiary,Unter den Linden,,
8374,247491472,257390654,181.30814538560372,30,1,unclassified,Zum Fichtenhof,,
8375,247491472,247491471,95.20621681218726,50,2,tertiary,Unter den Linden,,
8376,247491472,280870652,31.62441759084352,50,2,tertiary,Unter den Linden,,
8377,247491475,2505578436,10.676314913361875,50,3,tertiary,Vegesacker Heerstraße,,
8378,247491475,280871900,195.727273715392,50,2,tertiary,Unter den Linden,,
8379,247491477,250931924,84.96865762009676,50,3,tertiary,Vegesacker Heerstraße,,
8380,247491477,2505578436,185.0771316588656,50,2,tertiary,Vegesacker Heerstraße,,
8381,247491682,290182733,33.477795680286874,69,1,motorway_link,,,
8382,247491682,27278969,37.74950644661727,69,1,motorway_link,,,
8383,247491683,27278840,263.47418544171666,69,1,motorway_link,,,
8384,247491699,250776296,125.50124298153887,50,3,tertiary,Vegesacker Heerstraße,,
8385,247491699,290182288,116.72488525359718,50,1,residential,Flieseneck,,
8386,247491699,247491701,228.1306100369914,50,2,tertiary,Vegesacker Heerstraße,,
8387,247491701,411250423,438.73816688293635,50,1,residential,Friedrichsdorfer Bahnweg,,
8388,247491701,411090939,116.9848509269198,50,2,tertiary,Vegesacker Heerstraße,,
8389,247491701,247491699,228.1306100369914,50,2,tertiary,Vegesacker Heerstraße,,
8390,247491711,250931860,80.69679163791434,50,3,tertiary,Vegesacker Heerstraße,,
8391,247491711,411090939,217.49616182747718,50,2,tertiary,Vegesacker Heerstraße,,
8392,248179483,30429129,937.3056587681107,30,1,unclassified,Franz-Böhmert-Straße,,
8393,248202745,248498638,134.4481735074816,30,1,residential,Hakenweg,,
8394,248202745,26605506,249.40475607814562,30,1,residential,Riedeweg,,
8395,248408024,248408031,8.751440785919272,50,2,tertiary,Cornelius-Edzard-Straße,,
8396,248408024,2592593237,438.00018599542653,50,2,unclassified,Cornelius-Edzard-Straße,,
8397,248408028,248408033,8.307020082492462,50,1,tertiary,Airbus-Allee,,
8398,248408028,25233458,152.77173421362303,50,1,unclassified,Fitzmauricestraße,,
8399,248408028,276150903,210.84374035621173,50,2,tertiary,Airbus-Allee,,
8400,248408031,248408024,8.751440785919272,50,2,tertiary,Cornelius-Edzard-Straße,,
8401,248408031,248498227,150.56927609842563,50,1,tertiary,Airbus-Allee,,
8402,248408031,25233390,414.8920247831558,50,2,unclassified,Cornelius-Edzard-Straße,,
8403,248408033,248408028,8.307020082492462,50,1,tertiary,Airbus-Allee,,
8404,248408033,276150888,113.60815238443445,50,1,unclassified,Amelie-Beese-Straße,,
8405,248408033,25233494,152.81101045113914,50,2,tertiary,Flughafendamm,,
8406,248458611,303790958,68.95789644759533,30,1,residential,Upper Borg,,
8407,248458611,303789939,215.39862565365442,30,1,tertiary,Am Lehester Deich,,
8408,248458611,254994567,65.1469734069932,30,1,tertiary,Am Lehester Deich,,
8409,248458823,303796295,262.2047480892051,30,1,residential,Rethfeldsfleet,,
8410,248458823,248458824,144.24301517379524,30,1,residential,Upper Borg,,
8411,248458823,253003967,124.82352280193247,30,1,residential,Bürgermeister-Kaisen-Allee,,
8412,248458823,303790958,621.7164105363979,30,1,residential,Upper Borg,,
8413,248458824,253066709,129.20377072796876,30,1,residential,Abeggstraße,,
8414,248458824,248458920,282.16585437399283,30,1,residential,Upper Borg,,
8415,248458824,248458823,144.24301517379524,30,1,residential,Upper Borg,,
8416,248458918,253066436,90.60155722920967,30,1,residential,Butlandsweg,,
8417,248458918,253021891,316.0994675680664,30,1,residential,Upper Borg,,
8418,248458918,248458920,99.02758621079889,30,1,residential,Upper Borg,,
8419,248458919,248459009,67.41228244546501,30,1,residential,Butlandsweg,,
8420,248458919,3627082229,42.683040541832376,32,1,residential,Butlandskamp,,
8421,248458919,3627082086,54.15645867011381,32,1,residential,Butlandskamp,,
8422,248458920,253065392,11.802788028165539,30,1,residential,Albert-Bischof-Straße,,
8423,248458920,248458824,282.16585437399283,30,1,residential,Upper Borg,,
8424,248458920,248458918,99.02758621079887,30,1,residential,Upper Borg,,
8425,248459009,248458919,67.41228244546501,30,1,residential,Butlandsweg,,
8426,248459009,666921013,136.1125243885936,30,1,residential,Butlandsweg,,
8427,248459009,248459056,113.14772814464634,30,1,residential,Butlandskamp,,
8428,248459009,253390699,138.90350915830751,30,1,residential,Butlandskamp,,
8429,248459056,248459009,113.14772814464635,30,1,residential,Butlandskamp,,
8430,248459184,302076224,194.0889988830381,30,1,residential,Apfelallee,,
8431,248459184,42133762,65.76582956423078,30,1,residential,An den Wühren,,
8432,248459184,302077601,245.44746973138763,30,1,residential,An den Wühren,,
8433,248497999,29857088,39.15937180625204,50,3,secondary,Kirchhuchtinger Landstraße,,
8434,248497999,32316518,17.156393833945934,50,3,secondary,Kirchhuchtinger Landstraße,,
8435,248498099,29857088,291.1566455621196,30,2,unclassified,An der Höhpost,,
8436,248498166,849917532,65.39613059490735,30,1,residential,Achterkampsweg,,
8437,248498166,256014475,111.04191490705054,30,1,residential,Hermannsburg,,
8438,248498166,250213222,268.86552667739215,30,1,residential,Hermannsburg,,
8439,248498181,248498181,58.20228503382217,30,1,residential,Achterkampsweg,,
8440,248498181,248498181,58.20228503382218,30,1,residential,Achterkampsweg,,
8441,248498181,700761124,159.22100926375703,30,1,residential,Achterkampsweg,,
8442,248498218,248408028,67.51070713975032,50,2,tertiary,Flughafendamm,,
8443,248498218,25233449,165.15087837096283,50,1,unclassified,Hermann-Köhl-Straße,,
8444,248498224,25233390,94.30484350302343,50,2,unclassified,Cornelius-Edzard-Straße,,
8445,248498224,25832067,130.1226319666314,50,4,primary,Neuenlander Straße,,
8446,248498224,248498225,149.81096953003947,50,4,primary,Neuenlander Straße,,
8447,248498225,248498226,87.84525457657787,50,2,unclassified,Claudius-Dornier-Straße,,
8448,248498225,248498224,149.81096953003947,50,4,primary,Neuenlander Straße,,
8449,248498225,3295714541,207.75148116837707,50,4,primary,Neuenlander Straße,,
8450,248498226,248498227,418.36562906727926,50,2,unclassified,Claudius-Dornier-Straße,,
8451,248498226,248498225,87.84525457657787,50,2,unclassified,Claudius-Dornier-Straße,,
8452,248498226,25233390,148.1225026960396,50,2,unclassified,Paul-Feller-Straße,,
8453,248498226,3845539615,209.43586794462612,50,2,unclassified,Paul-Feller-Straße,,
8454,248498227,276150903,8.729093528191973,50,2,tertiary,Airbus-Allee,,
8455,248498227,248408033,211.6456022070578,50,2,tertiary,Airbus-Allee,,
8456,248498227,248498226,418.36562906727926,50,2,unclassified,Claudius-Dornier-Straße,,
8457,248498246,890480978,20.020572135296632,30,1,residential,Altländer Straße,,
8458,248498246,250250629,44.13087788857028,30,1,residential,Altländer Straße,,
8459,248498246,250250629,30.677465119272735,30,1,residential,Altländer Straße,,
8460,248498423,248498425,164.76432395781063,50,2,unclassified,Reinersweg,,
8461,248498423,254629008,254.23399282083358,32,1,residential,Annenheider Allee,,
8462,248498423,25740330,393.3078934102131,50,2,unclassified,Annenheider Allee,,
8463,248498425,249513507,153.3268727981794,50,2,unclassified,Reinersweg,,
8464,248498425,248498423,164.76432395781063,50,2,unclassified,Reinersweg,,
8465,248498425,25740330,634.9948626101859,50,1,unclassified,Sulinger Straße,,
8466,248498426,254629001,71.08260420426915,50,2,unclassified,Reinersweg,,
8467,248498426,249513507,146.01443693991183,50,2,unclassified,Reinersweg,,
8468,248498426,249513503,242.61924347244056,32,1,residential,Twistringer Straße,,
8469,248498638,248498646,132.95708048398106,30,1,residential,Rückerser Straße,,
8470,248498638,4638813596,202.4237565241048,30,1,residential,Hakenweg,,
8471,248498638,248202745,134.4481735074816,30,1,residential,Hakenweg,,
8472,248498641,248498650,45.238715202129505,30,1,residential,Liebauer Straße,,
